category_level_1_name;category_level_2_name;category_level_3_name;category_level_4_name;category_level_5_name;category_action;category_id;category_url;;param_action;param_type;param_id;param_name;param_multiselect_on_posting;param_multiselect_on_filter;param_required_on_posting;;value_action;value_id;value_url;value_name
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/paid-delivery;Платная доставка
Детский мир;Игрушки;Игровые наборы;Другие игрушечные наборы;-;new;11199;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/diger-oyun-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Другие игрушечные наборы;-;new;11199;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/diger-oyun-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Другие игрушечные наборы;-;new;11199;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/diger-oyun-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;;;;;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;add;dropdown;29;Состояние;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;add;dropdown;425;Доставка;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;new;dropdown;5324;Материал;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;new;dropdown;5324;Материал;;;;;new;75695;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar/demir_75695_13;Железо
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;new;dropdown;5324;Материал;;;;;new;75697;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar/diger-material_75697_13;Другой материал
Детский мир;Игрушки;Игрушечное оружие;-;-;new;11107;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar;;new;dropdown;5324;Материал;;;;;new;75696;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silahlar/plastik_75696_13;Пластик
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;;;;;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/new;Новый
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/used;Б/у
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/paid-delivery;Платная доставка
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5324;Материал;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5324;Материал;;;;;add;75695;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/demir_75695_13;Железо
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5324;Материал;;;;;add;75697;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/diger-material_75697_13;Другой материал
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5324;Материал;;;;;add;75696;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/plastik_75696_13;Пластик
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;;;;;add;76889;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/airsoft;Страйкбольный
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;;;;;add;76887;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/kopuk;Пузырьковый
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;;;;;add;76888;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/gel-blaster;Гидробольный
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;;;;;add;76885;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/nerf-blaster;Бластер NERF
Детский мир;Игрушки;Игрушечное оружие;Игрушечные пистолеты;-;new;11432;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar;;add;dropdown;5399;Тип оружия;;;;;add;76886;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-tapancalar/su;Водяной
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;;;;;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;29;Состояние;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/new;Новый
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/used;Б/у
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;425;Доставка;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/paid-delivery;Платная доставка
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;5324;Материал;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;5324;Материал;;;;;add;75695;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/demir_75695_13;Железо
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;5324;Материал;;;;;add;75697;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/diger-material_75697_13;Другой материал
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;add;dropdown;5324;Материал;;;;;add;75696;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/plastik_75696_13;Пластик
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;;;;;new;76889;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/airsoft;Страйкбольный
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;;;;;new;76887;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/kopuk;Пузырьковый
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;;;;;new;76888;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/gel-blaster;Гидробольный
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;;;;;new;76885;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/nerf-blaster;Бластер NERF
Детский мир;Игрушки;Игрушечное оружие;Игрушечные автоматы;-;new;11433;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar;;new;dropdown;5399;Тип оружия;;;;;new;76886;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/oyuncaq-avtomatlar/su;Водяной
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;;;;;;;;;;;;
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/new;Новый
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/used;Б/у
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игрушечное оружие;Другое игрушечное оружие;-;new;11502;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-silah/diger-oyuncaq-silahlar/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;;;;;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;29;Состояние;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;425;Доставка;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Развивающие игрушки;-;-;new;11111;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;;;;;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Развивающие игрушки;Кубик рубика;-;new;11420;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/rubik-kubu/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;;;;;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Развивающие игрушки;Пазлы;-;new;11421;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/pazllar/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;;;;;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Развивающие игрушки;Игрушки Montessori;-;new;11423;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/montessori-oyuncaqlari/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;;;;;;;;;;;;
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Развивающие игрушки;Бизиборд;-;new;11422;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/bizibord/paid-delivery;Платная доставка
Детский мир;Игрушки;Развивающие игрушки;Другие развивающие игрушки;-;new;11424;https://lalafo.az/azerbaijan/igrushki/inkishaf-etdirici-oyuncaqlar/diger-inkishaf-etdirici-oyuncaqlar;;;;;;;;;;;;;
